coordinate,k_rad_per_um,lambda_um,Rs,Rp,Ts,Tp,As,Ap,Psi_deg,Delta_deg
13400.0,8.419468311620646,0.7462686567164178,0.7677686516932205,0.17960169681168586,0.1991499754607045,0.7560789095601266,0.033081372846074986,0.06431939362818762,25.8111894469954,229.5978585803237
13425.0,8.435176274888594,0.7448789571694601,0.7700051814209493,0.18097695892267812,0.19717468755931378,0.7547036961396391,0.03282013101973691,0.06431934493768277,25.864221873416444,229.12987450951078
13450.0,8.450884238156544,0.7434944237918215,0.7721925867478967,0.18233755598917692,0.1952445201564112,0.753344086001911,0.0325628930956921,0.06431835800891206,25.916587218330218,228.66097918312877
13475.0,8.466592201424492,0.7421150278293136,0.7743317413953376,0.18368315314585784,0.1933586446110269,0.7520003830294749,0.03230961399363555,0.06431646382466727,25.968272226830315,228.19118945967173
13500.0,8.482300164692441,0.7407407407407407,0.7764235010464791,0.18501341915372327,0.1915162500592888,0.7506728871107958,0.032060248894232146,0.0643136937354809,26.0192640353694,227.72052196755462
13525.0,8.498008127960391,0.7393715341959334,0.7784687033657739,0.18632802642505195,0.18971654334544974,0.7493618941243887,0.031814753288776365,0.06431007945055933,26.069550157990115,227.24899308811783
13550.0,8.51371609122834,0.7380073800738007,0.7804681680400156,0.18762665104499773,0.18795874893446804,0.7480676959259487,0.03157308302551634,0.06430565302905356,26.119118472809163,226.77661894013818
13575.0,8.529424054496287,0.7366482504604053,0.782422696839167,0.1889089727899446,0.1862421088080023,0.7467905803383308,0.03133519435283072,0.06430044687172465,26.16795720875211,226.30341536575682
13600.0,8.545132017764239,0.7352941176470587,0.7843330736949832,0.1901746751427225,0.18456588234555926,0.7455308311442901,0.031101043959457564,0.06429449371298745,26.2160549325363,225.82939791773902
13625.0,8.560839981032187,0.7339449541284403,0.7862000647956168,0.19142344530478161,0.18292934619240908,0.7442887280818203,0.030870589011974148,0.06428782661339805,26.263400535898317,225.3545818479868
13650.0,8.576547944300135,0.7326007326007327,0.7880244186945213,0.19265497420545982,0.18133179411577274,0.7430645468419691,0.030643787189705923,0.06428047895257105,26.309983223064467,224.87898209722522
13675.0,8.592255907568084,0.7312614259597806,0.789806866432059,0.19386895650843536,0.17977253685070704,0.741858559068977,0.03042059671723396,0.0642724844225876,26.355792498460122,224.40261328579433
13700.0,8.607963870836034,0.72992700729927,0.7915481216683273,0.19506509061548363,0.17825090193698717,0.7406710323626116,0.030200976394685497,0.06426387702190484,26.400818154655052,223.92548970547764
13725.0,8.623671834103982,0.7285974499089253,0.793248880825839,0.19624307866766494,0.1767662335482178,0.7395022302825471,0.029984885625943203,0.06425469104978787,26.445050260541965,223.44762531230216
13750.0,8.63937979737193,0.7272727272727273,0.7949098232407408,0.19740262654404592,0.17531789231430628,0.738352412354637,0.029772284444952946,0.06424496110131706,26.488479149744354,222.96903372025156
13775.0,8.65508776063988,0.7259528130671506,0.7965316113213841,0.19854344385807562,0.17390525513836275,0.7372218340789499,0.029563133540253195,0.06423472206297443,26.53109540925026,222.48972819583526
13800.0,8.670795723907828,0.7246376811594204,0.7981148907131088,0.19966524395174384,0.17252771500900305,0.7361107469393926,0.029357394277888138,0.0642240091088635,26.572889868269087,222.0097216534588
13825.0,8.686503687175778,0.7233273056057866,0.7996602904682085,0.2007677438876264,0.17118468080897375,0.7350193984148083,0.029155028722817722,0.06421285769756524,26.613853587306995,221.5290266515463
13850.0,8.702211650443727,0.7220216606498194,0.8011684232200857,0.20185066443895455,0.16987557712093918,0.7339480319913445,0.02895599965897508,0.06420130356970088,26.65397784745842,221.0476553893665
13875.0,8.717919613711675,0.7207207207207208,0.8026398853607,0.2029137300778087,0.16859984403122422,0.7328968871759974,0.028760270608075816,0.0641893827461939,26.693254139908838,220.56561970451838
13900.0,8.733627576979623,0.7194244604316548,0.8040752572204631,0.20395666896158057,0.16735693693222745,0.731866199511121,0.02856780584730942,0.06417713152729843,26.731674155646466,220.0829310710329
